userId,data,date,type,currentView,item
bf15a82f-0abc-4315-b134-8e96714213cb,dashboard,2021-01-08T11:26:54.373Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
bf15a82f-0abc-4315-b134-8e96714213cb,MethodsStepUp,2021-01-08T11:26:56.793Z,UPDATE_CURRENT_VIEW,dashboard,Function
bf15a82f-0abc-4315-b134-8e96714213cb,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_move""></block></statement></block></xml>",2021-01-08T16:28:47.366Z,UPDATE_CODE_move,MethodsStepUp,Function
bf15a82f-0abc-4315-b134-8e96714213cb,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_move""></block></statement></block></xml>",2021-01-08T16:28:47.465Z,UPDATE_CODE_delete,MethodsStepUp,Function
bf15a82f-0abc-4315-b134-8e96714213cb,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T16:28:55.150Z,UPDATE_CODE_move,MethodsStepUp,Function
bf15a82f-0abc-4315-b134-8e96714213cb,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T16:28:55.186Z,UPDATE_CODE_finished_loading,MethodsStepUp,Function
bf15a82f-0abc-4315-b134-8e96714213cb,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></statement></block></xml>",2021-01-08T16:28:55.245Z,UPDATE_CODE_move,MethodsStepUp,Function
bf15a82f-0abc-4315-b134-8e96714213cb,dashboard,2021-01-08T16:30:39.680Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
bf15a82f-0abc-4315-b134-8e96714213cb,MethodsStepUp,2021-01-08T16:30:40.987Z,UPDATE_CURRENT_VIEW,dashboard,Function
bf15a82f-0abc-4315-b134-8e96714213cb,dashboard,2021-01-08T16:31:04.546Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
bf15a82f-0abc-4315-b134-8e96714213cb,CommandsMLMR,2021-01-08T16:31:06.897Z,UPDATE_CURRENT_VIEW,dashboard,Basic Commands
bf15a82f-0abc-4315-b134-8e96714213cb,,2021-01-08T16:31:20.430Z,TIMEDOUT,CommandsMLMR,Basic Commands
bf15a82f-0abc-4315-b134-8e96714213cb,CommandsMLMR,2021-01-08T16:32:11.283Z,UPDATE_CURRENT_VIEW,dashboard,Basic Commands
bf15a82f-0abc-4315-b134-8e96714213cb,dashboard,2021-01-08T16:32:50.127Z,UPDATE_CURRENT_VIEW,CommandsMLMR,Basic Commands
bf15a82f-0abc-4315-b134-8e96714213cb,CommandsMLMR,2021-01-08T16:32:52.613Z,UPDATE_CURRENT_VIEW,dashboard,Basic Commands
bf15a82f-0abc-4315-b134-8e96714213cb,dashboard,2021-01-08T16:33:33.322Z,UPDATE_CURRENT_VIEW,CommandsMLMR,Basic Commands
bf15a82f-0abc-4315-b134-8e96714213cb,MethodsStepUp,2021-01-08T16:33:35.753Z,UPDATE_CURRENT_VIEW,dashboard,Function
bf15a82f-0abc-4315-b134-8e96714213cb,MethodsStepUp,2021-01-08T16:33:53.163Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,Welcome,2021-01-08T16:34:00.780Z,PRE_ITEM_COMPLETE,Welcome,
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,PreIntro,2021-01-08T16:34:02.360Z,PRE_ITEM_COMPLETE,PreIntro,PreIntro
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MeetKarel,2021-01-08T16:34:02.505Z,PRE_ITEM_COMPLETE,MeetKarel,MeetKarel
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,KarelCommandsMove,2021-01-08T16:34:02.653Z,PRE_ITEM_COMPLETE,KarelCommandsMove,KarelCommandsMove
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,KarelCommandsTurnLeft,2021-01-08T16:34:02.787Z,PRE_ITEM_COMPLETE,KarelCommandsTurnLeft,KarelCommandsTurnLeft
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,KarelCommandsPickStone,2021-01-08T16:34:02.934Z,PRE_ITEM_COMPLETE,KarelCommandsPickStone,KarelCommandsPickStone
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,KarelCommandsPlaceStone,2021-01-08T16:34:03.065Z,PRE_ITEM_COMPLETE,KarelCommandsPlaceStone,KarelCommandsPlaceStone
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,CommandsA,2021-01-08T16:34:03.205Z,PRE_ITEM_COMPLETE,CommandsA,CommandsA
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,CommandsB,2021-01-08T16:34:03.355Z,PRE_ITEM_COMPLETE,CommandsB,CommandsB
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,FirstProgram,2021-01-08T16:34:04.438Z,PRE_ITEM_COMPLETE,FirstProgram,FirstProgram
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,ModifyMoves,2021-01-08T16:34:08.193Z,PRE_ITEM_COMPLETE,ModifyMoves,ModifyMoves
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,PreDone,2021-01-08T16:34:09.439Z,PRE_ITEM_COMPLETE,PreDone,PreDone
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,IntroExplainTasks,2021-01-08T16:34:10.324Z,PRE_ITEM_COMPLETE,IntroExplainTasks,IntroExplainTasks
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,IntroExplainEditor,2021-01-08T16:34:10.591Z,PRE_ITEM_COMPLETE,IntroExplainEditor,IntroExplainEditor
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,CommandsMLMR,2021-01-08T16:34:13.291Z,UPDATE_CURRENT_VIEW,dashboard,Basic Commands
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,,2021-01-08T16:34:26.828Z,TIMEDOUT,CommandsMLMR,Basic Commands
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T16:34:28.872Z,UPDATE_CURRENT_VIEW,dashboard,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field></block></xml>",2021-01-08T16:34:29.115Z,UPDATE_CODE_move,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""></block></statement></block></xml>",2021-01-08T16:34:32.321Z,UPDATE_CODE_move,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></statement></block></xml>",2021-01-08T16:34:34.596Z,UPDATE_CODE_move,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></next></block></statement></block></xml>",2021-01-08T16:34:36.422Z,UPDATE_CODE_move,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,,2021-01-08T16:34:42.405Z,TIMEDOUT,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T16:34:45.321Z,UPDATE_CURRENT_VIEW,dashboard,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,dashboard,2021-01-08T16:34:53.870Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T16:34:56.339Z,UPDATE_CURRENT_VIEW,dashboard,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></next></block></statement></block><block type=""karel_turn_left"" x=""43"" y=""358""></block></xml>",2021-01-08T16:35:03.140Z,UPDATE_CODE_move,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_move""></block></next></block></statement></block><block type=""karel_turn_left"" disabled=""true"" x=""60"" y=""404""></block></xml>",2021-01-08T16:35:03.498Z,UPDATE_CODE_move,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""></block></next></block></next></block></statement></block></xml>",2021-01-08T16:35:04.351Z,UPDATE_CODE_move,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T16:36:16.895Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,dashboard,2021-01-08T16:36:28.013Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T16:36:31.031Z,UPDATE_CURRENT_VIEW,dashboard,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left""><next><block type=""karel_move""><next><block type=""karel_turn_left""><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T16:36:36.696Z,UPDATE_CODE_move,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,,2021-01-08T16:36:44.572Z,TIMEDOUT,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T16:36:59.977Z,UPDATE_CURRENT_VIEW,dashboard,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:14:25.329Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,dashboard,2021-01-08T17:14:28.356Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:14:29.446Z,UPDATE_CURRENT_VIEW,dashboard,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:14:33.208Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:15:08.401Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:15:29.777Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:16:25.229Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:18:56.154Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:22:22.477Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:26:06.026Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:26:21.101Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:26:47.122Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:27:15.087Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:29:19.159Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:29:45.398Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_pickup_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""procedures_callnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false""><mutation name=""turn right""></mutation><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_place_stone"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></next></block></next></block></next></block></next></block></statement></block><block type=""karel_pickup_stone"" disabled=""true"" deletable=""false"" movable=""false"" editable=""false"" x=""-89"" y=""253""></block><block type=""procedures_defnoargsnoreturn"" deletable=""false"" movable=""false"" editable=""false"" x=""20"" y=""276""><field name=""NAME"">turn right</field><statement name=""STACK""><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_move"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""><next><block type=""karel_turn_left"" deletable=""false"" movable=""false"" editable=""false""></block></next></block></next></block></next></block></statement></block></xml>",2021-01-08T17:29:56.943Z,UPDATE_CODE_move,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:30:33.323Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,MethodsStepUp,2021-01-08T17:31:22.208Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,dashboard,2021-01-08T17:31:38.757Z,UPDATE_CURRENT_VIEW,MethodsStepUp,Function
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,CommandsMLMR,2021-01-08T17:31:41.639Z,UPDATE_CURRENT_VIEW,dashboard,Basic Commands
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""></block></statement></block></xml>",2021-01-08T17:31:43.594Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""></block></statement></block><block type=""karel_turn_left"" x=""46"" y=""48""></block></xml>",2021-01-08T17:31:44.104Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""></block><block type=""karel_turn_left"" disabled=""true"" x=""86"" y=""98""></block></xml>",2021-01-08T17:31:44.293Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
368a7dbe-f68e-4ed7-845b-4aa3d86bfb06,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_turn_left""></block></statement></block><block type=""karel_turn_left"" disabled=""true"" x=""86"" y=""98""></block></xml>",2021-01-08T17:31:46.018Z,UPDATE_CODE_move,CommandsMLMR,Basic Commands
