,type,data,currentView,userId,date,item,sessionId
20004,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move""></block></next></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""397""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""477""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""557""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""637""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:48.201,Challenge,Prolific Jan2021
23335,UPDATE_CODE_move,"<xml><block type=""karel_move"" x=""0"" y=""0""></block><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement><next><block type=""controls_repeat_ext""></block></next></block></statement></block><block type=""controls_repeat_ext"" x=""63"" y=""213""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""313""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""393""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""473""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""553""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:49.750,Challenge,Prolific Jan2021
22697,UPDATE_CODE_move,"<xml><block type=""karel_move"" x=""0"" y=""0""></block><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""><next><block type=""controls_repeat_ext""></block></next></block></statement></block></statement></block><block type=""controls_repeat_ext"" x=""80"" y=""216""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""313""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""393""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""473""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""553""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:49.776,Challenge,Prolific Jan2021
22654,UPDATE_CODE_move,"<xml><block type=""karel_move"" x=""0"" y=""0""></block><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""><next><block type=""controls_repeat_ext""></block></next></block></statement></block></statement></block><block type=""controls_repeat_ext"" x=""80"" y=""216""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""313""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""393""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""473""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""553""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:49.781,Challenge,Prolific Jan2021
11143,UPDATE_CODE_move,"<xml><block type=""karel_move"" x=""0"" y=""0""></block><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""><next><block type=""controls_repeat_ext""></block></next></block></statement></block></statement></block><block type=""controls_repeat_ext"" x=""80"" y=""216""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""313""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""393""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""473""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""553""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:49.788,Challenge,Prolific Jan2021
17169,UPDATE_CODE_move,"<xml><block type=""karel_move"" x=""0"" y=""0""></block><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""><next><block type=""controls_repeat_ext""></block></next></block></statement></block></statement></block><block type=""controls_repeat_ext"" x=""80"" y=""216""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""313""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""393""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""473""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""553""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:49.793,Challenge,Prolific Jan2021
13829,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""243""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""323""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""403""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""483""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.085,Challenge,Prolific Jan2021
2280,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""243""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""323""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""403""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""483""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.103,Challenge,Prolific Jan2021
21472,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""243""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""323""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""403""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""483""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.109,Challenge,Prolific Jan2021
21126,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""243""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""323""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""403""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""483""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.115,Challenge,Prolific Jan2021
4203,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""243""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""323""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""403""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""483""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.119,Challenge,Prolific Jan2021
18378,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""></block></statement></block><block type=""controls_repeat_ext"" x=""47"" y=""133""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""236""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""316""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""396""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""476""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.883,Challenge,Prolific Jan2021
13566,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""></block></statement></block><block type=""controls_repeat_ext"" x=""60"" y=""142""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""236""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""316""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""396""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""476""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.899,Challenge,Prolific Jan2021
7254,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""></block></statement></block><block type=""controls_repeat_ext"" x=""60"" y=""142""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""236""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""316""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""396""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""476""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.904,Challenge,Prolific Jan2021
11507,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""></block></statement></block><block type=""controls_repeat_ext"" x=""60"" y=""142""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""236""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""316""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""396""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""476""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.910,Challenge,Prolific Jan2021
24475,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field><statement name=""STACK""><block type=""controls_repeat_ext""></block></statement></block><block type=""controls_repeat_ext"" x=""60"" y=""142""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""236""><field name=""NAME"">turnleft</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""316""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""396""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""476""><field name=""NAME"">my name</field></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:50.915,Challenge,Prolific Jan2021
22254,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""185""><field name=""NAME"">turnleft</field></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""265""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""345""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""425""><field name=""NAME"">my name</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block></statement></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:51.955,Challenge,Prolific Jan2021
10160,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""185""><field name=""NAME"">turnleft</field></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""265""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""345""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""425""><field name=""NAME"">my name</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block></statement></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:51.970,Challenge,Prolific Jan2021
12037,UPDATE_CODE_move,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""forward""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">forward</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""185""><field name=""NAME"">turnleft</field></block><block type=""controls_repeat_ext"" disabled=""true"" x=""244"" y=""187""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">2</field></shadow></value><statement name=""DO""><block type=""karel_move""></block></statement></block></statement><next><block type=""karel_move"" disabled=""true""></block></next></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""265""><field name=""NAME"">back</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""345""><field name=""NAME"">turnright</field></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""425""><field name=""NAME"">my name</field><statement name=""STACK""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_pickup_stone""></block></statement></block></statement></block></xml>",Checker,5e4c214a69cc03000caf6259,2021-01-08 20:07:51.977,Challenge,Prolific Jan2021
